"FlightDate","Airline","Origin","Dest","Cancelled","Diverted","CRSDepTime","DepTime","DepDelayMinutes","DepDelay","ArrTime","ArrDelayMinutes","AirTime","CRSElapsedTime","ActualElapsedTime","Distance","Year","Quarter","Month","DayofMonth","DayOfWeek","Marketing_Airline_Network","Operated_or_Branded_Code_Share_Partners","DOT_ID_Marketing_Airline","IATA_Code_Marketing_Airline","Flight_Number_Marketing_Airline","Operating_Airline","DOT_ID_Operating_Airline","IATA_Code_Operating_Airline","Tail_Number","Flight_Number_Operating_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","DestCityName","DestState","DestStateFips","DestStateName","DestWac","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrDelay","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","DistanceGroup","DivAirportLandings"
"03-04-2022","Air Wisconsin Airlines Corp","CHO","IAD",FALSE,FALSE,1030,1026,0,-4,1107,0,21,47,41,77,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",3725,"ZW",20046,"ZW","N435AW",3725,10990,1099005,30990,"Charlottesville, VA","VA",51,"Virginia",38,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1000-1059",16,1042,1103,4,1117,-10,0,-1,"1100-1159",1,0
"03-04-2022","Air Wisconsin Airlines Corp","MBS","ORD",FALSE,FALSE,1650,1650,0,0,1708,0,48,80,78,222,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",3724,"ZW",20046,"ZW","N462AW",3724,13184,1318403,33184,"Saginaw/Bay City/Midland, MI","MI",26,"Michigan",43,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,0,0,"1600-1659",12,1702,1650,18,1710,-2,0,-1,"1700-1759",1,0
"03-04-2022","Air Wisconsin Airlines Corp","ORD","ERI",FALSE,FALSE,1850,1839,0,-11,2103,0,59,90,84,398,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",3723,"ZW",20046,"ZW","N452AW",3723,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,11577,1157706,31577,"Erie, PA","PA",42,"Pennsylvania",23,0,-1,"1800-1859",22,1901,2100,3,2120,-17,0,-2,"2100-2159",2,0
"03-04-2022","Air Wisconsin Airlines Corp","DAY","IAD",FALSE,FALSE,608,618,10,10,742,7,52,87,84,368,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",3722,"ZW",20046,"ZW","N455AW",3722,11267,1126702,31267,"Dayton, OH","OH",39,"Ohio",44,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,0,"0600-0659",25,643,735,7,735,7,0,0,"0700-0759",2,0
"03-04-2022","Air Wisconsin Airlines Corp","ORD","CAK",FALSE,FALSE,1036,1033,0,-3,1255,0,59,80,82,343,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",3721,"ZW",20046,"ZW","N456ZW",3721,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,10874,1087402,30647,"Akron, OH","OH",39,"Ohio",44,0,-1,"1000-1059",19,1052,1251,4,1256,-1,0,-1,"1200-1259",2,0
"03-04-2022","Air Wisconsin Airlines Corp","ALB","ORD",FALSE,FALSE,1218,1215,0,-3,1328,0,112,157,133,723,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",3720,"ZW",20046,"ZW","N412AW",3720,10257,1025702,30257,"Albany, NY","NY",36,"New York",22,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,0,-1,"1200-1259",11,1226,1318,10,1355,-27,0,-2,"1300-1359",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","GPT",FALSE,FALSE,2015,2015,0,0,2145,5,63,85,90,376,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",5004,"C5",20445,"C5","N21197",5004,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,11973,1197302,31973,"Gulfport/Biloxi, MS","MS",28,"Mississippi",53,0,0,"2000-2059",20,2035,2138,7,2140,5,0,0,"2100-2159",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","TYS",FALSE,FALSE,919,915,0,-4,1100,15,73,86,105,420,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",5001,"C5",20445,"C5","N14158",5001,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,0,-1,"0900-0959",26,941,1054,6,1045,15,1,1,"1000-1059",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","MEM","IAH",FALSE,FALSE,1851,1912,21,21,2039,0,70,119,87,468,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4990,"C5",20445,"C5","N14174",4990,13244,1324402,33244,"Memphis, TN","TN",47,"Tennessee",54,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,1,"1800-1859",12,1924,2034,5,2050,-11,0,-1,"2000-2059",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","BTR","IAH",FALSE,FALSE,700,709,9,9,819,0,53,83,70,253,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4986,"C5",20445,"C5","N11184",4986,10781,1078105,30781,"Baton Rouge, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,0,"0700-0759",11,720,813,6,823,-4,0,-1,"0800-0859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","MEM",FALSE,FALSE,1621,1702,41,41,1829,23,66,105,87,468,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4982,"C5",20445,"C5","N14174",4982,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,13244,1324402,33244,"Memphis, TN","TN",47,"Tennessee",54,1,2,"1600-1659",15,1717,1823,6,1806,23,1,1,"1800-1859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","PNS",FALSE,FALSE,935,946,11,11,1112,0,65,97,86,489,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4981,"C5",20445,"C5","N16170",4981,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,14193,1419306,33728,"Pensacola, FL","FL",12,"Florida",33,0,0,"0900-0959",17,1003,1108,4,1112,0,0,0,"1100-1159",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","TYS","IAD",FALSE,FALSE,1001,958,0,-3,1131,0,68,103,93,420,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4977,"C5",20445,"C5","N27200",4977,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1000-1059",17,1015,1123,8,1144,-13,0,-1,"1100-1159",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","LIT",FALSE,FALSE,1020,1014,0,-6,1133,0,53,92,79,374,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4975,"C5",20445,"C5","N16541",4975,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,0,-1,"1000-1059",21,1035,1128,5,1152,-19,0,-2,"1100-1159",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","ELP",FALSE,FALSE,1227,1219,0,-8,1322,0,91,125,123,667,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4968,"C5",20445,"C5","N14180",4968,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,11540,1154005,30615,"El Paso, TX","TX",48,"Texas",74,0,-1,"1200-1259",26,1245,1316,6,1332,-10,0,-1,"1300-1359",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","SHV","IAH",FALSE,FALSE,1159,1206,7,7,1314,0,40,79,68,192,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4957,"C5",20445,"C5","N31131",4957,14814,1481402,30476,"Shreveport, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,0,"1100-1159",15,1221,1301,13,1318,-4,0,-1,"1300-1359",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","SHV",FALSE,FALSE,1003,958,0,-5,1110,4,35,63,72,192,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4952,"C5",20445,"C5","N31131",4952,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,14814,1481402,30476,"Shreveport, LA","LA",22,"Louisiana",72,0,-1,"1000-1059",29,1027,1102,8,1106,4,0,0,"1100-1159",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","XNA","DEN",FALSE,FALSE,925,917,0,-8,1021,0,105,130,124,616,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4949,"C5",20445,"C5","N21144",4949,15919,1591904,31834,"Fayetteville, AR","AR",5,"Arkansas",71,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0900-0959",14,931,1016,5,1035,-14,0,-1,"1000-1059",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","ALB","IAD",FALSE,FALSE,1449,1603,74,74,1721,61,58,91,78,325,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4942,"C5",20445,"C5","N16147",4942,10257,1025702,30257,"Albany, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,1,4,"1400-1459",15,1618,1716,5,1620,61,1,4,"1600-1659",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","ALB",FALSE,FALSE,2205,2206,1,1,2343,6,55,92,97,325,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4940,"C5",20445,"C5","N14162",4940,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,10257,1025702,30257,"Albany, NY","NY",36,"New York",22,0,0,"2200-2259",38,2244,2339,4,2337,6,0,0,"2300-2359",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","BHM",FALSE,FALSE,1020,1019,0,-1,1205,0,73,113,106,562,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4934,"C5",20445,"C5","N21129",4934,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,10599,1059904,30599,"Birmingham, AL","AL",1,"Alabama",51,0,-1,"1000-1059",26,1045,1158,7,1213,-8,0,-1,"1200-1259",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","ALB",FALSE,FALSE,1718,1715,0,-3,1839,0,59,97,84,325,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4926,"C5",20445,"C5","N13124",4926,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,10257,1025702,30257,"Albany, NY","NY",36,"New York",22,0,-1,"1700-1759",22,1737,1836,3,1855,-16,0,-2,"1800-1859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","STL","IAH",FALSE,FALSE,1812,1805,0,-7,2000,0,95,147,115,667,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4918,"C5",20445,"C5","N14177",4918,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1800-1859",14,1819,1954,6,2039,-39,0,-2,"2000-2059",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","DIK","DEN",FALSE,FALSE,701,658,0,-3,847,0,73,117,109,488,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4917,"C5",20445,"C5","N17146",4917,11315,1131502,31315,"Dickinson, ND","ND",38,"North Dakota",66,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0700-0759",30,728,841,6,858,-11,0,-1,"0800-0859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","BTR","IAH",FALSE,FALSE,1208,1223,15,15,1332,1,49,83,69,253,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4915,"C5",20445,"C5","N14203",4915,10781,1078105,30781,"Baton Rouge, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,1,"1200-1259",13,1236,1325,7,1331,1,0,0,"1300-1359",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","TYS",FALSE,FALSE,1830,1822,0,-8,2001,0,69,103,99,420,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4914,"C5",20445,"C5","N14168",4914,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,0,-1,"1800-1859",28,1850,1959,2,2013,-12,0,-1,"2000-2059",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","TYS","IAH",FALSE,FALSE,715,704,0,-11,841,0,131,154,157,771,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4913,"C5",20445,"C5","N21197",4913,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"0700-0759",18,722,833,8,849,-8,0,-1,"0800-0859",4,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","SGF",FALSE,FALSE,1425,1420,0,-5,1618,1,76,112,118,513,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4911,"C5",20445,"C5","N11184",4911,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,14783,1478302,34783,"Springfield, MO","MO",29,"Missouri",64,0,-1,"1400-1459",36,1456,1612,6,1617,1,0,0,"1600-1659",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","DEN","LNK",FALSE,FALSE,1730,1726,0,-4,1944,0,54,91,78,423,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4910,"C5",20445,"C5","N17146",4910,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,13029,1302902,33029,"Lincoln, NE","NE",31,"Nebraska",65,0,-1,"1700-1759",19,1745,1939,5,2001,-17,0,-2,"2000-2059",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","BRO",FALSE,FALSE,2140,2134,0,-6,2236,0,48,78,62,308,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4907,"C5",20445,"C5","N14179",4907,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,10747,1074706,30747,"Brownsville, TX","TX",48,"Texas",74,0,-1,"2100-2159",10,2144,2232,4,2258,-22,0,-2,"2200-2259",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","CRP",FALSE,FALSE,1420,1419,0,-1,1544,18,49,66,85,201,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4906,"C5",20445,"C5","N31131",4906,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,11140,1114008,31140,"Corpus Christi, TX","TX",48,"Texas",74,0,-1,"1400-1459",30,1449,1538,6,1526,18,1,1,"1500-1559",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","TXK","IAH",FALSE,FALSE,715,704,0,-11,825,0,51,91,81,252,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4904,"C5",20445,"C5","N31131",4904,15401,1540103,35401,"Texarkana, AR","AR",5,"Arkansas",71,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"0700-0759",20,724,815,10,846,-21,0,-2,"0800-0859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","TYS",FALSE,FALSE,1625,1624,0,-1,1938,0,102,133,134,771,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4900,"C5",20445,"C5","N11189",4900,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,0,-1,"1600-1659",29,1653,1935,3,1938,0,0,0,"1900-1959",4,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","GPT","IAH",FALSE,FALSE,1659,1654,0,-5,1818,0,67,102,84,376,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4898,"C5",20445,"C5","N16170",4898,11973,1197302,31973,"Gulfport/Biloxi, MS","MS",28,"Mississippi",53,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1600-1659",11,1705,1812,6,1841,-23,0,-2,"1800-1859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","PNS","IAH",FALSE,FALSE,1147,1141,0,-6,1325,0,84,113,104,489,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4897,"C5",20445,"C5","N16170",4897,14193,1419306,33728,"Pensacola, FL","FL",12,"Florida",33,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1100-1159",13,1154,1318,7,1340,-15,0,-1,"1300-1359",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","SHV","DEN",FALSE,FALSE,856,855,0,-1,1036,6,139,154,161,792,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4896,"C5",20445,"C5","N11150",4896,14814,1481402,30476,"Shreveport, LA","LA",22,"Louisiana",72,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0800-0859",14,909,1028,8,1030,6,0,0,"1000-1059",4,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","SGF","IAH",FALSE,FALSE,1701,1714,13,13,1903,4,87,118,109,513,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4894,"C5",20445,"C5","N24103",4894,14783,1478302,34783,"Springfield, MO","MO",29,"Missouri",64,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,0,"1700-1759",15,1729,1856,7,1859,4,0,0,"1800-1859",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","SGF","IAH",FALSE,FALSE,643,641,0,-2,842,0,95,120,121,513,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4893,"C5",20445,"C5","N11189",4893,14783,1478302,34783,"Springfield, MO","MO",29,"Missouri",64,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"0600-0659",18,659,834,8,843,-1,0,-1,"0800-0859",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","LRD","IAH",FALSE,FALSE,700,652,0,-8,812,0,59,81,80,301,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4890,"C5",20445,"C5","N24128",4890,13061,1306106,33038,"Laredo, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"0700-0759",15,707,806,6,821,-9,0,-1,"0800-0859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","ALB","IAD",FALSE,FALSE,1000,952,0,-8,1118,0,65,93,86,325,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4889,"C5",20445,"C5","N14186",4889,10257,1025702,30257,"Albany, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1000-1059",16,1008,1113,5,1133,-15,0,-1,"1100-1159",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","ELP","IAH",FALSE,FALSE,1203,1153,0,-10,1450,0,92,121,117,667,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4888,"C5",20445,"C5","N17169",4888,11540,1154005,30615,"El Paso, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1200-1259",16,1209,1441,9,1504,-14,0,-1,"1500-1559",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","SHV","IAH",FALSE,FALSE,700,654,0,-6,748,0,37,79,54,192,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4885,"C5",20445,"C5","N16541",4885,14814,1481402,30476,"Shreveport, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"0700-0759",9,703,740,8,819,-31,0,-2,"0800-0859",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","DEN","LIT",FALSE,FALSE,1720,1754,34,34,2051,7,94,144,117,771,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4882,"C5",20445,"C5","N11165",4882,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,12992,1299206,32600,"Little Rock, AR","AR",5,"Arkansas",71,1,2,"1700-1759",18,1812,2046,5,2044,7,0,0,"2000-2059",4,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","GPT","IAH",FALSE,FALSE,705,702,0,-3,839,0,74,102,97,376,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4879,"C5",20445,"C5","N14177",4879,11973,1197302,31973,"Gulfport/Biloxi, MS","MS",28,"Mississippi",53,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"0700-0759",15,717,831,8,847,-8,0,-1,"0800-0859",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","LNK","DEN",FALSE,FALSE,927,917,0,-10,1006,0,68,100,109,423,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4878,"C5",20445,"C5","N12136",4878,13029,1302902,33029,"Lincoln, NE","NE",31,"Nebraska",65,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0900-0959",32,949,957,9,1007,-1,0,-1,"1000-1059",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","LCH","IAH",FALSE,FALSE,1759,1744,0,-15,1830,0,29,55,46,127,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4877,"C5",20445,"C5","N21129",4877,12915,1291503,31205,"Lake Charles, LA","LA",22,"Louisiana",72,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"1700-1759",10,1754,1823,7,1854,-24,0,-2,"1800-1859",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAD","ALB",FALSE,FALSE,1235,1416,101,101,1535,91,58,89,79,325,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4875,"C5",20445,"C5","N16147",4875,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,10257,1025702,30257,"Albany, NY","NY",36,"New York",22,1,6,"1200-1259",19,1435,1533,2,1404,91,1,6,"1400-1459",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","XNA",FALSE,FALSE,1955,1952,0,-3,2128,0,67,106,96,438,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4865,"C5",20445,"C5","N14158",4865,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,15919,1591904,31834,"Fayetteville, AR","AR",5,"Arkansas",71,0,-1,"1900-1959",20,2012,2119,9,2141,-13,0,-1,"2100-2159",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","LRD",FALSE,FALSE,2142,2144,2,2,2302,2,60,78,78,301,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4863,"C5",20445,"C5","N14177",4863,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,13061,1306106,33038,"Laredo, TX","TX",48,"Texas",74,0,0,"2100-2159",13,2157,2257,5,2300,2,0,0,"2300-2359",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","CRP",FALSE,FALSE,1234,1228,0,-6,1327,0,43,68,59,201,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4861,"C5",20445,"C5","N12163",4861,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,11140,1114008,31140,"Corpus Christi, TX","TX",48,"Texas",74,0,-1,"1200-1259",12,1240,1323,4,1342,-15,0,-1,"1300-1359",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","BTR",FALSE,FALSE,1452,1448,0,-4,1552,0,39,68,64,253,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4857,"C5",20445,"C5","N23139",4857,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,10781,1078105,30781,"Baton Rouge, LA","LA",22,"Louisiana",72,0,-1,"1400-1459",20,1508,1547,5,1600,-8,0,-1,"1600-1659",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","CRP","IAH",FALSE,FALSE,1608,1615,7,7,1735,15,44,72,80,201,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4856,"C5",20445,"C5","N31131",4856,11140,1114008,31140,"Corpus Christi, TX","TX",48,"Texas",74,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,0,"1600-1659",24,1639,1723,12,1720,15,1,1,"1700-1759",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","SHV",FALSE,FALSE,2014,2145,91,91,2245,88,36,63,60,192,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4851,"C5",20445,"C5","N11176",4851,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,14814,1481402,30476,"Shreveport, LA","LA",22,"Louisiana",72,1,6,"2000-2059",19,2204,2240,5,2117,88,1,5,"2100-2159",1,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","XNA",FALSE,FALSE,1435,1433,0,-2,1613,0,70,104,100,438,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4849,"C5",20445,"C5","N12175",4849,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,15919,1591904,31834,"Fayetteville, AR","AR",5,"Arkansas",71,0,-1,"1400-1459",25,1458,1608,5,1619,-6,0,-1,"1600-1659",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","TYS","IAD",FALSE,FALSE,1423,1445,22,22,1625,20,66,102,100,420,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4848,"C5",20445,"C5","N16183",4848,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,1,1,"1400-1459",15,1500,1606,19,1605,20,1,1,"1600-1659",2,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","SGF","DEN",FALSE,FALSE,842,836,0,-6,1004,9,106,133,148,637,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4845,"C5",20445,"C5","N11191",4845,14783,1478302,34783,"Springfield, MO","MO",29,"Missouri",64,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0800-0859",15,851,937,27,955,9,0,0,"0900-0959",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","HSV","IAH",FALSE,FALSE,1100,1333,153,153,1525,134,94,131,112,595,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4843,"C5",20445,"C5","N10156",4843,12217,1221702,30255,"Huntsville, AL","AL",1,"Alabama",51,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,1,10,"1100-1159",12,1345,1519,6,1311,134,1,8,"1300-1359",3,0
"02-04-2022","Commutair Aka Champlain Enterprises, Inc.","TYS","IAH",FALSE,FALSE,930,921,0,-9,1049,0,125,157,148,771,2022,2,4,2,6,"UA","UA_CODESHARE",19977,"UA",4841,"C5",20445,"C5","N33182",4841,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,0,-1,"0900-0959",12,933,1038,11,1107,-18,0,-2,"1100-1159",4,0
